Date,Tweets,Likes
20240924-1120,1,2
20240924-1125,0,0
20240924-1130,0,0
20240924-1135,0,0
20240924-1140,0,0
20240924-1145,0,0
20240924-1150,0,0
20240924-1155,0,0
20240924-1200,0,0
20240924-1205,0,0
20240924-1210,0,0
20240924-1215,0,0
20240924-1220,0,0
20240924-1225,0,0
20240924-1230,2,6
20240924-1235,1,1
20240924-1240,0,0
20240924-1245,0,0
20240924-1250,0,0
20240924-1255,0,0
20240924-1300,0,0
20240924-1305,0,0
20240924-1310,0,0
20240924-1315,0,0
20240924-1320,0,0
20240924-1325,0,0
20240924-1330,0,0
20240924-1335,0,0
20240924-1340,0,0
20240924-1345,0,0
20240924-1350,0,0
20240924-1355,0,0
20240924-1400,0,0
20240924-1405,0,0
20240924-1410,0,0
20240924-1415,0,0
20240924-1420,1,1
20240924-1425,1,8
20240924-1430,0,0
20240924-1435,0,0
20240924-1440,0,0
20240924-1445,0,0
20240924-1450,0,0
20240924-1455,0,0
20240924-1500,0,0
20240924-1505,0,0
20240924-1510,0,0
20240924-1515,0,0
20240924-1520,0,0
20240924-1525,0,0
20240924-1530,2,1
20240924-1535,1,2
20240924-1540,0,0
20240924-1545,0,0
20240924-1550,0,0
20240924-1555,0,0
20240924-1600,0,0
20240924-1605,0,0
20240924-1610,0,0
20240924-1615,0,1
20240924-1620,0,0
20240924-1625,0,0
20240924-1630,0,0
20240924-1635,0,0
20240924-1640,0,0
20240924-1645,0,0
20240924-1650,1,0
20240924-1655,2,3
20240924-1700,3,10
20240924-1705,0,1
20240924-1710,0,0
20240924-1715,0,0
20240924-1720,0,0
20240924-1725,0,0
20240924-1730,0,0
20240924-1735,0,0
20240924-1740,0,0
20240924-1745,0,0
20240924-1750,0,0
20240924-1755,0,0
20240924-1800,0,0
20240924-1805,0,0
20240924-1810,0,0
20240924-1815,0,0
20240924-1820,0,0
20240924-1825,0,0
20240924-1830,0,0
20240924-1835,0,0
20240924-1840,0,0
20240924-1845,0,0
20240924-1850,0,0
20240924-1855,1,1
20240924-1900,0,0
20240924-1905,0,0
20240924-1910,0,0
20240924-1915,0,0
20240924-1920,0,0
20240924-1925,0,0
20240924-1930,0,0
20240924-1935,0,0
20240924-1940,0,0
20240924-1945,0,0
20240924-1950,0,0
20240924-1955,0,0
20240924-2000,0,0
20240924-2005,0,0
20240924-2010,0,0
20240924-2015,0,0
20240924-2020,0,0
20240924-2025,0,0
20240924-2030,0,0
20240924-2035,0,0
20240924-2040,0,0
20240924-2045,0,0
20240924-2050,0,0
20240924-2055,0,0
20240924-2100,0,0
20240924-2105,0,0
20240924-2110,0,0
20240924-2115,0,0
20240924-2120,0,0
20240924-2125,0,0
20240924-2130,0,0
20240924-2135,0,0
20240924-2140,0,0
20240924-2145,2,3
20240924-2150,4,11
20240924-2155,2,9
20240924-2200,2,4
20240924-2205,2,6
20240924-2210,0,0
20240924-2215,4,3
20240924-2220,0,0
20240924-2225,0,0
20240924-2230,0,0
20240924-2235,0,0
20240924-2240,1,5
20240924-2245,4,13
20240924-2250,1,7
20240924-2255,0,1
20240924-2300,0,0
20240924-2305,0,0
20240924-2310,0,0
20240924-2315,0,0
20240924-2320,0,0
20240924-2325,0,0
20240924-2330,0,-1
20240924-2335,0,0
20240924-2340,0,0
20240924-2345,0,0
20240924-2350,0,0
20240924-2355,0,0
20240925-0000,0,0
20240925-0005,0,0
20240925-0010,0,0
20240925-0015,0,0
20240925-0020,0,0
20240925-0025,0,0
20240925-0030,0,0
20240925-0035,0,0
20240925-0040,0,0
20240925-0045,0,0
20240925-0050,0,0
20240925-0055,0,0
20240925-0100,0,0
20240925-0105,0,0
20240925-0110,0,0
20240925-0115,0,0
20240925-0120,0,0
20240925-0125,0,0
20240925-0130,0,0
20240925-0135,0,0
20240925-0140,0,0
20240925-0145,0,0
20240925-0150,0,0
20240925-0155,0,0
20240925-0200,0,0
20240925-0205,0,0
20240925-0210,0,0
20240925-0215,0,0
20240925-0220,0,0
20240925-0225,0,0
20240925-0230,0,0
20240925-0235,0,0
20240925-0240,0,0
20240925-0245,0,0
20240925-0250,0,0
20240925-0255,0,0
20240925-0300,0,0
20240925-0305,0,0
20240925-0310,0,0
20240925-0315,0,0
20240925-0320,0,0
20240925-0325,0,0
20240925-0330,0,0
20240925-0335,0,0
20240925-0340,0,0
20240925-0345,0,0
20240925-0350,0,0
20240925-0355,0,0
20240925-0400,0,0
20240925-0405,0,0
20240925-0410,0,0
20240925-0415,0,0
20240925-0420,0,0
20240925-0425,0,0
20240925-0430,0,0
20240925-0435,0,0
20240925-0440,0,0
20240925-0445,0,0
20240925-0450,0,0
20240925-0455,0,0
20240925-0500,0,0
20240925-0505,0,0
20240925-0510,0,0
20240925-0515,0,0
20240925-0520,0,0
20240925-0525,0,0
20240925-0530,0,0
20240925-0535,0,0
20240925-0540,0,0
20240925-0545,0,0
20240925-0550,0,0
20240925-0555,0,0
20240925-0600,0,0
20240925-0605,0,0
20240925-0610,0,0
20240925-0615,0,0
20240925-0620,0,0
20240925-0625,0,0
20240925-0630,0,0
20240925-0635,0,0
20240925-0640,0,0
20240925-0645,0,0
20240925-0650,0,0
20240925-0655,0,0
20240925-0700,0,0
20240925-0705,0,0
20240925-0710,0,0
20240925-0715,0,0
20240925-0720,0,-2
20240925-0725,0,0
20240925-0730,0,0
20240925-0735,0,0
20240925-0740,0,0
20240925-0745,0,0
20240925-0750,0,0
20240925-0755,0,0
20240925-0800,0,0
20240925-0805,0,0
20240925-0810,0,0
20240925-0815,0,0
20240925-0820,0,0
20240925-0825,0,0
20240925-0830,0,0
20240925-0835,0,0
20240925-0840,0,0
20240925-0845,0,0
20240925-0850,0,0
20240925-0855,0,0
20240925-0900,0,0
20240925-0905,0,0
20240925-0910,0,0
20240925-0915,0,0
20240925-0920,0,-1
20240925-0925,0,0
20240925-0930,3,4
20240925-0935,1,1
20240925-0940,0,0
20240925-0945,0,0
20240925-0950,0,0
20240925-0955,0,0
20240925-1000,0,0
20240925-1005,0,0
20240925-1010,0,0
20240925-1015,0,0
20240925-1020,0,0
20240925-1025,0,0
20240925-1030,0,0
20240925-1035,0,0
20240925-1040,0,0
20240925-1045,0,0
20240925-1050,0,0
20240925-1055,0,0
20240925-1100,0,0
20240925-1105,0,0
20240925-1110,0,0
20240925-1115,0,0
20240925-1120,0,0
20240925-1125,0,0
20240925-1130,0,0
20240925-1135,0,0
20240925-1140,0,0
20240925-1145,0,0
20240925-1150,0,0
20240925-1155,0,0
20240925-1200,0,0
20240925-1205,0,0
20240925-1210,0,0
20240925-1215,0,0
20240925-1220,0,0
20240925-1225,0,0
20240925-1230,0,0
20240925-1235,0,0
20240925-1240,0,0
20240925-1245,0,0
20240925-1250,0,0
20240925-1255,2,3
20240925-1300,3,8
20240925-1305,1,1
20240925-1310,0,2
20240925-1315,0,0
20240925-1320,0,0
20240925-1325,0,0
20240925-1330,2,0
20240925-1335,0,0
20240925-1340,0,0
20240925-1345,3,2
20240925-1350,1,1
20240925-1355,0,0
20240925-1400,0,0
20240925-1405,0,0
20240925-1410,0,0
20240925-1415,0,0
20240925-1420,0,3
20240925-1425,0,0
20240925-1430,0,0
20240925-1435,0,0
20240925-1440,0,0
20240925-1445,0,0
20240925-1450,0,0
20240925-1455,0,0
20240925-1500,0,0
20240925-1505,0,0
20240925-1510,0,0
20240925-1515,0,0
20240925-1520,0,0
20240925-1525,0,0
20240925-1530,0,0
20240925-1535,0,0
20240925-1540,0,0
20240925-1545,0,0
20240925-1550,0,0
20240925-1555,0,0
20240925-1600,0,0
20240925-1605,0,0
20240925-1610,0,0
20240925-1615,0,0
20240925-1620,0,0
20240925-1625,0,0
20240925-1630,0,0
20240925-1635,0,0
20240925-1640,0,10
20240925-1645,0,0
20240925-1650,0,0
20240925-1655,0,0
20240925-1700,0,0
20240925-1705,0,0
20240925-1710,0,0
20240925-1715,0,0
20240925-1720,0,0
20240925-1725,0,0
20240925-1730,0,0
20240925-1735,0,0
20240925-1740,0,0
20240925-1745,0,0
20240925-1750,0,0
20240925-1755,0,0
20240925-1800,0,0
20240925-1805,0,0
20240925-1810,0,0
20240925-1815,0,0
20240925-1820,0,0
20240925-1825,0,0
20240925-1830,0,0
20240925-1835,0,0
20240925-1840,0,0
20240925-1845,0,0
20240925-1850,0,0
20240925-1855,2,2
20240925-1900,0,0
20240925-1905,0,-1
20240925-1910,4,3
20240925-1915,0,0
20240925-1920,0,0
20240925-1925,0,0
20240925-1930,1,2
20240925-1935,1,1
20240925-1940,1,1
20240925-1945,3,3
20240925-1950,1,0
20240925-1955,1,1
20240925-2000,0,0
20240925-2005,0,0
20240925-2010,0,0
20240925-2015,0,0
20240925-2020,0,0
20240925-2025,0,0
20240925-2030,2,3
20240925-2035,0,2
20240925-2040,1,5
20240925-2045,0,0
20240925-2050,0,0
20240925-2055,0,0
20240925-2100,0,0
20240925-2105,0,0
20240925-2110,0,0
20240925-2115,0,0
20240925-2120,0,0
20240925-2125,0,0
20240925-2130,0,0
20240925-2135,0,0
20240925-2140,0,0
20240925-2145,0,0
20240925-2150,0,0
20240925-2155,0,0
20240925-2200,0,0
20240925-2205,0,0
20240925-2210,0,0
20240925-2215,0,0
20240925-2220,0,0
20240925-2225,0,0
20240925-2230,0,0
20240925-2235,0,0
20240925-2240,0,0
20240925-2245,0,0
20240925-2250,0,0
20240925-2255,0,0
20240925-2300,0,2
20240925-2305,0,0
20240925-2310,0,0
20240925-2315,0,0
20240925-2320,3,4
20240925-2325,5,9
20240925-2330,4,8
20240925-2335,2,6
20240925-2340,0,0
20240925-2345,4,10
20240925-2350,2,5
20240925-2355,4,6
20240926-0000,4,5
20240926-0005,7,15
20240926-0010,2,9
20240926-0015,0,9
20240926-0020,0,0
20240926-0025,0,0
20240926-0030,1,5
20240926-0035,0,0
20240926-0040,2,2
20240926-0045,0,0
20240926-0050,0,0
20240926-0055,0,0
20240926-0100,0,0
20240926-0105,0,0
20240926-0110,1,2
20240926-0115,1,5
20240926-0120,0,0
20240926-0125,0,0
20240926-0130,0,0
20240926-0135,0,0
20240926-0140,0,0
20240926-0145,0,0
20240926-0150,0,0
20240926-0155,0,0
20240926-0200,0,0
20240926-0205,0,0
20240926-0210,0,0
20240926-0215,0,0
20240926-0220,0,0
20240926-0225,0,0
20240926-0230,0,0
20240926-0235,0,0
20240926-0240,0,0
20240926-0245,0,0
20240926-0250,0,0
20240926-0255,0,0
20240926-0300,0,0
20240926-0305,0,0
20240926-0310,0,0
20240926-0315,0,0
20240926-0320,0,0
20240926-0325,0,0
20240926-0330,0,0
20240926-0335,0,0
20240926-0340,0,0
20240926-0345,0,0
20240926-0350,0,0
20240926-0355,0,0
20240926-0400,0,0
20240926-0405,0,0
20240926-0410,0,0
20240926-0415,0,0
20240926-0420,0,0
20240926-0425,0,0
20240926-0430,0,0
20240926-0435,0,0
20240926-0440,0,0
20240926-0445,0,0
20240926-0450,0,0
20240926-0455,0,0
20240926-0500,0,0
20240926-0505,0,0
20240926-0510,0,0
20240926-0515,0,0
20240926-0520,0,0
20240926-0525,0,0
20240926-0530,0,0
20240926-0535,0,0
20240926-0540,0,0
20240926-0545,0,0
20240926-0550,0,0
20240926-0555,0,0
20240926-0600,0,0
20240926-0605,0,0
20240926-0610,0,0
20240926-0615,0,0
20240926-0620,0,0
20240926-0625,0,0
20240926-0630,0,0
20240926-0635,0,0
20240926-0640,0,0
20240926-0645,0,0
20240926-0650,0,0
20240926-0655,0,0
20240926-0700,0,0
20240926-0705,0,0
20240926-0710,0,0
20240926-0715,0,0
20240926-0720,0,-1
20240926-0725,0,0
20240926-0730,0,0
20240926-0735,0,0
20240926-0740,0,0
20240926-0745,1,1
20240926-0750,0,0
20240926-0755,0,0
20240926-0800,0,0
20240926-0805,0,0
20240926-0810,0,0
20240926-0815,0,0
20240926-0820,0,0
20240926-0825,0,0
20240926-0830,0,0
20240926-0835,0,0
20240926-0840,0,0
20240926-0845,0,0
20240926-0850,0,0
20240926-0855,0,0
20240926-0900,0,0
20240926-0905,0,0
20240926-0910,0,0
20240926-0915,0,0
20240926-0920,0,0
20240926-0925,0,0
20240926-0930,0,0
20240926-0935,0,0
20240926-0940,0,0
20240926-0945,0,0
20240926-0950,0,0
20240926-0955,0,0
20240926-1000,0,0
20240926-1005,0,0
20240926-1010,0,0
20240926-1015,0,0
20240926-1020,0,0
20240926-1025,0,0
20240926-1030,0,0
20240926-1035,0,0
20240926-1040,0,0
20240926-1045,0,0
20240926-1050,0,0
20240926-1055,0,0
20240926-1100,0,0
20240926-1105,0,0
20240926-1110,0,0
20240926-1115,0,0
20240926-1120,0,0
20240926-1125,0,0
20240926-1130,0,0
20240926-1135,0,0
20240926-1140,0,0
20240926-1145,0,0
20240926-1150,0,0
20240926-1155,0,0
20240926-1200,0,0
20240926-1205,0,0
20240926-1210,0,0
20240926-1215,0,0
20240926-1220,0,0
20240926-1225,0,0
20240926-1230,0,0
20240926-1235,0,0
20240926-1240,0,0
20240926-1245,0,0
20240926-1250,0,0
20240926-1255,0,0
20240926-1300,0,0
20240926-1305,0,0
20240926-1310,0,0
20240926-1315,0,0
20240926-1320,0,0
20240926-1325,0,0
20240926-1330,0,0
20240926-1335,0,0
20240926-1340,0,0
20240926-1345,0,0
20240926-1350,0,0
20240926-1355,0,0
20240926-1400,0,0
20240926-1405,0,0
20240926-1410,0,0
20240926-1415,3,13
20240926-1420,1,0
20240926-1425,0,0
20240926-1430,0,0
20240926-1435,0,0
20240926-1440,0,0
20240926-1445,0,0
20240926-1450,0,0
20240926-1455,0,0
20240926-1500,0,0
20240926-1505,0,0
20240926-1510,0,0
20240926-1515,1,0
20240926-1520,0,0
20240926-1525,0,4
20240926-1530,0,0
20240926-1535,0,1
20240926-1540,1,1
20240926-1545,0,0
20240926-1550,3,4
20240926-1555,2,2
20240926-1600,3,2
20240926-1605,1,0
20240926-1610,1,0
20240926-1615,1,0
20240926-1620,4,3
20240926-1625,1,0
20240926-1630,0,0
20240926-1635,3,4
20240926-1640,0,4
20240926-1645,1,1
20240926-1650,0,0
20240926-1655,0,0
20240926-1700,0,0
20240926-1705,0,0
20240926-1710,0,0
20240926-1715,0,0
20240926-1720,0,0
20240926-1725,0,0
20240926-1730,0,0
20240926-1735,0,0
20240926-1740,0,0
20240926-1745,0,0
20240926-1750,0,0
20240926-1755,0,0
20240926-1800,0,0
20240926-1805,0,0
20240926-1810,0,0
20240926-1815,0,0
20240926-1820,0,0
20240926-1825,0,0
20240926-1830,0,0
20240926-1835,0,0
20240926-1840,0,0
20240926-1845,3,4
20240926-1850,2,4
20240926-1855,0,0
20240926-1900,0,0
20240926-1905,0,0
20240926-1910,0,0
20240926-1915,0,0
20240926-1920,0,0
20240926-1925,0,0
20240926-1930,0,0
20240926-1935,0,0
20240926-1940,0,0
20240926-1945,0,0
20240926-1950,0,0
20240926-1955,0,0
20240926-2000,0,0
20240926-2005,0,0
20240926-2010,0,0
20240926-2015,0,0
20240926-2020,0,0
20240926-2025,0,0
20240926-2030,0,0
20240926-2035,0,-1
20240926-2040,0,0
20240926-2045,0,0
20240926-2050,0,0
20240926-2055,0,0
20240926-2100,0,0
20240926-2105,0,0
20240926-2110,0,0
20240926-2115,0,0
20240926-2120,0,0
20240926-2125,0,0
20240926-2130,0,0
20240926-2135,0,1
20240926-2140,1,1
20240926-2145,0,0
20240926-2150,0,0
20240926-2155,0,0
20240926-2200,1,2
20240926-2205,0,0
20240926-2210,0,0
20240926-2215,0,0
20240926-2220,0,0
20240926-2225,3,11
20240926-2230,2,4
20240926-2235,1,3
20240926-2240,0,0
20240926-2245,3,3
20240926-2250,4,6
20240926-2255,0,0
20240926-2300,0,0
20240926-2305,0,0
20240926-2310,0,0
20240926-2315,0,0
20240926-2320,0,0
20240926-2325,0,0
20240926-2330,0,0
20240926-2335,0,0
20240926-2340,0,0
20240926-2345,0,0
20240926-2350,0,0
20240926-2355,0,0
20240927-0000,1,3
20240927-0005,1,2
20240927-0010,2,10
20240927-0015,0,2
20240927-0020,0,0
20240927-0025,0,0
20240927-0030,0,0
20240927-0035,0,-2
20240927-0040,0,0
20240927-0045,0,0
20240927-0050,0,0
20240927-0055,0,0
20240927-0100,0,0
20240927-0105,0,0
20240927-0110,0,0
20240927-0115,0,0
20240927-0120,0,0
20240927-0125,0,0
20240927-0130,0,0
20240927-0135,0,0
20240927-0140,0,0
20240927-0145,0,0
20240927-0150,0,0
20240927-0155,0,0
20240927-0200,0,0
20240927-0205,0,0
20240927-0210,0,0
20240927-0215,0,0
20240927-0220,0,0
20240927-0225,0,0
20240927-0230,0,0
20240927-0235,0,0
20240927-0240,0,0
20240927-0245,0,0
20240927-0250,0,0
20240927-0255,0,0
20240927-0300,0,0
20240927-0305,0,0
20240927-0310,0,0
20240927-0315,0,0
20240927-0320,0,0
20240927-0325,0,0
20240927-0330,0,0
20240927-0335,0,0
20240927-0340,0,0
20240927-0345,0,0
20240927-0350,0,0
20240927-0355,0,0
20240927-0400,0,0
20240927-0405,0,0
20240927-0410,0,0
20240927-0415,0,0
20240927-0420,0,0
20240927-0425,0,0
20240927-0430,0,0
20240927-0435,0,0
20240927-0440,0,0
20240927-0445,0,0
20240927-0450,0,0
20240927-0455,0,0
20240927-0500,0,0
20240927-0505,0,0
20240927-0510,0,0
20240927-0515,0,0
20240927-0520,0,0
20240927-0525,0,0
20240927-0530,0,0
20240927-0535,0,0
20240927-0540,0,0
20240927-0545,0,0
20240927-0550,0,0
20240927-0555,0,0
20240927-0600,0,0
20240927-0605,0,0
20240927-0610,0,0
20240927-0615,0,0
20240927-0620,0,0
20240927-0625,0,0
20240927-0630,0,0
20240927-0635,0,0
20240927-0640,0,0
20240927-0645,0,0
20240927-0650,0,0
20240927-0655,0,0
20240927-0700,0,0
20240927-0705,0,0
20240927-0710,0,0
20240927-0715,0,0
20240927-0720,0,0
20240927-0725,0,0
20240927-0730,0,0
20240927-0735,0,0
20240927-0740,1,1
20240927-0745,2,5
20240927-0750,2,9
20240927-0755,2,3
20240927-0800,0,0
20240927-0805,0,0
20240927-0810,0,0
20240927-0815,0,0
20240927-0820,0,0
20240927-0825,0,0
20240927-0830,0,0
20240927-0835,0,0
20240927-0840,0,0
20240927-0845,0,0
20240927-0850,0,0
20240927-0855,0,0
20240927-0900,0,0
20240927-0905,0,0
20240927-0910,0,4
20240927-0915,1,1
20240927-0920,0,0
20240927-0925,0,0
20240927-0930,0,0
20240927-0935,0,0
20240927-0940,0,0
20240927-0945,0,0
20240927-0950,0,0
20240927-0955,0,0
20240927-1000,0,0
20240927-1005,0,0
20240927-1010,0,0
20240927-1015,0,0
20240927-1020,0,0
20240927-1025,0,0
20240927-1030,0,0
20240927-1035,2,2
20240927-1040,2,1
20240927-1045,0,0
20240927-1050,0,0
20240927-1055,0,0
20240927-1100,0,0
20240927-1105,0,0
20240927-1110,0,0
20240927-1115,0,0
20240927-1120,0,0
20240927-1125,0,3
20240927-1130,1,1
20240927-1135,0,0
20240927-1140,0,0
20240927-1145,0,0
20240927-1150,0,0
20240927-1155,0,0
20240927-1200,0,0
20240927-1205,0,0
20240927-1210,0,0
20240927-1215,0,0
20240927-1220,0,0
20240927-1225,3,5
20240927-1230,0,0
20240927-1235,0,0
20240927-1240,0,0
20240927-1245,0,0
20240927-1250,3,6
20240927-1255,0,0
20240927-1300,0,0
20240927-1305,2,4
20240927-1310,1,4
20240927-1315,0,0
20240927-1320,0,0
20240927-1325,0,0
20240927-1330,0,0
20240927-1335,0,0
20240927-1340,0,0
20240927-1345,0,0
20240927-1350,0,0
20240927-1355,0,0
20240927-1400,0,0
20240927-1405,0,0
20240927-1410,0,0
20240927-1415,0,0
20240927-1420,0,0
20240927-1425,0,0
20240927-1430,0,0
20240927-1435,0,0
20240927-1440,0,0
20240927-1445,0,0
20240927-1450,0,0
20240927-1455,0,0
20240927-1500,0,0
20240927-1505,0,0
20240927-1510,0,0
20240927-1515,0,0
20240927-1520,0,0
20240927-1525,0,0
20240927-1530,0,0
20240927-1535,0,0
20240927-1540,0,0
20240927-1545,0,0
20240927-1550,0,0
20240927-1555,0,0
20240927-1600,0,0
20240927-1605,0,0
20240927-1610,0,0
20240927-1615,0,0
20240927-1620,0,0
20240927-1625,0,3
20240927-1630,0,4
20240927-1635,1,0
20240927-1640,1,3
20240927-1645,4,7
20240927-1650,2,1
20240927-1655,2,1
20240927-1700,0,0
20240927-1705,0,0
20240927-1710,0,0
20240927-1715,0,0
20240927-1720,0,0
20240927-1725,0,0
20240927-1730,0,0
20240927-1735,0,0
20240927-1740,0,0
20240927-1745,0,0
20240927-1750,0,0
20240927-1755,0,0
20240927-1800,0,0
20240927-1805,4,3
20240927-1810,0,0
20240927-1815,0,0
20240927-1820,0,0
20240927-1825,0,0
20240927-1830,0,0
20240927-1835,0,0
20240927-1840,0,0
20240927-1845,1,3
20240927-1850,0,0
20240927-1855,0,0
20240927-1900,0,0
20240927-1905,0,0
20240927-1910,0,0
20240927-1915,0,0
20240927-1920,0,0
20240927-1925,0,0
20240927-1930,0,0
20240927-1935,0,0
20240927-1940,0,0
20240927-1945,0,0
20240927-1950,0,0
20240927-1955,0,0
20240927-2000,0,0
20240927-2005,0,0
20240927-2010,0,0
20240927-2015,0,0
20240927-2020,0,0
20240927-2025,0,0
20240927-2030,0,0
20240927-2035,0,0
20240927-2040,0,0
20240927-2045,0,0
20240927-2050,0,0
20240927-2055,0,0
20240927-2100,0,0
20240927-2105,0,0
20240927-2110,0,0
20240927-2115,0,0
20240927-2120,0,0
20240927-2125,0,0
20240927-2130,0,0
20240927-2135,0,0
20240927-2140,0,0
20240927-2145,0,0
20240927-2150,0,0
20240927-2155,0,0
20240927-2200,0,0
20240927-2205,0,0
20240927-2210,0,0
20240927-2215,0,0
20240927-2220,0,0
20240927-2225,0,0
20240927-2230,0,0
20240927-2235,1,1
20240927-2240,0,0
20240927-2245,2,2
20240927-2250,3,5
20240927-2255,3,12
20240927-2300,3,3
20240927-2305,0,-5
20240927-2310,0,0
20240927-2315,1,1
20240927-2320,4,2
20240927-2325,1,1
20240927-2330,0,0
20240927-2335,0,0
20240927-2340,0,0
20240927-2345,0,0
20240927-2350,0,0
20240927-2355,0,0
20240928-0000,0,1
20240928-0005,1,2
20240928-0010,2,3
20240928-0015,5,6
20240928-0020,0,2
20240928-0025,5,10
20240928-0030,2,4
20240928-0035,4,7
20240928-0040,2,6
20240928-0045,0,0
20240928-0050,3,3
20240928-0055,1,7
20240928-0100,4,8
20240928-0105,3,6
20240928-0110,0,0
20240928-0115,2,0
20240928-0120,3,6
20240928-0125,1,1
20240928-0130,0,0
20240928-0135,0,0
20240928-0140,0,0
20240928-0145,0,0
20240928-0150,0,0
20240928-0155,0,0
20240928-0200,0,0
20240928-0205,0,0
20240928-0210,0,0
20240928-0215,0,0
20240928-0220,0,0
20240928-0225,0,0
20240928-0230,0,0
20240928-0235,0,0
20240928-0240,0,-1
20240928-0245,0,0
20240928-0250,0,0
20240928-0255,0,0
20240928-0300,0,0
20240928-0305,0,0
20240928-0310,0,0
20240928-0315,0,0
20240928-0320,0,0
20240928-0325,0,0
20240928-0330,0,0
20240928-0335,0,0
20240928-0340,0,0
20240928-0345,0,0
20240928-0350,0,0
20240928-0355,0,0
20240928-0400,0,0
20240928-0405,0,0
20240928-0410,0,0
20240928-0415,0,0
20240928-0420,0,0
20240928-0425,0,0
20240928-0430,0,0
20240928-0435,0,0
20240928-0440,0,0
20240928-0445,0,0
20240928-0450,0,0
20240928-0455,0,0
20240928-0500,0,0
20240928-0505,0,0
20240928-0510,0,0
20240928-0515,0,0
20240928-0520,0,0
20240928-0525,0,0
20240928-0530,0,0
20240928-0535,0,0
20240928-0540,0,0
20240928-0545,0,0
20240928-0550,1,1
20240928-0555,3,5
20240928-0600,3,4
20240928-0605,3,6
20240928-0610,1,5
20240928-0615,0,0
20240928-0620,0,0
20240928-0625,0,-1
20240928-0630,0,0
20240928-0635,0,0
20240928-0640,0,0
20240928-0645,0,0
20240928-0650,0,0
20240928-0655,0,0
20240928-0700,0,0
20240928-0705,0,0
20240928-0710,0,0
20240928-0715,0,0
20240928-0720,0,0
20240928-0725,0,0
20240928-0730,0,0
20240928-0735,0,0
20240928-0740,0,0
20240928-0745,0,0
20240928-0750,0,0
20240928-0755,0,0
20240928-0800,0,0
20240928-0805,0,0
20240928-0810,0,0
20240928-0815,0,1
20240928-0820,0,0
20240928-0825,0,-1
20240928-0830,0,0
20240928-0835,0,0
20240928-0840,2,3
20240928-0845,2,1
20240928-0850,0,0
20240928-0855,0,0
20240928-0900,0,0
20240928-0905,0,0
20240928-0910,0,0
20240928-0915,4,6
20240928-0920,2,4
20240928-0925,0,0
20240928-0930,0,0
20240928-0935,0,0
20240928-0940,0,0
20240928-0945,0,0
20240928-0950,0,0
20240928-0955,0,0
20240928-1000,0,0
20240928-1005,0,0
20240928-1010,0,0
20240928-1015,0,0
20240928-1020,0,0
20240928-1025,0,-1
20240928-1030,0,0
20240928-1035,0,0
20240928-1040,0,0
20240928-1045,0,0
20240928-1050,0,0
20240928-1055,0,0
20240928-1100,0,0
20240928-1105,0,0
20240928-1110,0,0
20240928-1115,0,0
20240928-1120,0,0
20240928-1125,0,0
20240928-1130,0,0
20240928-1135,0,0
20240928-1140,0,0
20240928-1145,0,0
20240928-1150,0,0
20240928-1155,0,0
20240928-1200,0,0
20240928-1205,0,0
20240928-1210,0,0
20240928-1215,0,0
20240928-1220,0,0
20240928-1225,0,0
20240928-1230,0,0
20240928-1235,0,0
20240928-1240,0,0
20240928-1245,0,0
20240928-1250,0,0
20240928-1255,0,0
20240928-1300,0,0
20240928-1305,0,0
20240928-1310,0,0
20240928-1315,0,0
20240928-1320,0,0
20240928-1325,0,0
20240928-1330,0,0
20240928-1335,0,0
20240928-1340,0,0
20240928-1345,0,0
20240928-1350,0,0
20240928-1355,0,0
20240928-1400,0,0
20240928-1405,0,0
20240928-1410,0,0
20240928-1415,0,1
20240928-1420,0,0
20240928-1425,0,0
20240928-1430,0,0
20240928-1435,0,0
20240928-1440,0,0
20240928-1445,0,0
20240928-1450,0,0
20240928-1455,0,0
20240928-1500,0,0
20240928-1505,0,0
20240928-1510,0,0
20240928-1515,0,0
20240928-1520,0,0
20240928-1525,0,0
20240928-1530,0,0
20240928-1535,0,0
20240928-1540,0,0
20240928-1545,0,0
20240928-1550,0,0
20240928-1555,0,0
20240928-1600,0,0
20240928-1605,0,0
20240928-1610,0,0
20240928-1615,0,0
20240928-1620,0,0
20240928-1625,0,0
20240928-1630,0,0
20240928-1635,0,0
20240928-1640,0,1
20240928-1645,0,2
20240928-1650,0,0
20240928-1655,0,0
20240928-1700,0,0
20240928-1705,2,2
20240928-1710,0,0
20240928-1715,0,0
20240928-1720,0,0
20240928-1725,0,0
20240928-1730,0,0
